,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
149,0.18379707336425782,0.007253964392983581,0.005984687805175781,0.0032782622895603185,False,20,2,5,100,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.9324324324324325,0.9130692336171788,0.041459280389462255,8
150,0.02076411247253418,0.00183513744358065,0.002189350128173828,0.0011601704936823136,False,20,2,10,10,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9594594594594594,0.8356164383561644,0.9054054054054054,0.9103665309144761,0.04315741483734654,44
151,0.0938370704650879,0.003640821284958035,0.0037867069244384766,0.001931865365822025,False,20,2,10,50,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.9324324324324325,0.9130692336171788,0.041459280389462255,8
152,0.19396538734436036,0.006686967122864152,0.005190229415893555,0.0026343489393695417,False,20,2,10,100,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.918918918918919,0.9076268048870789,0.04564031487131131,69
153,0.020242786407470702,0.0008765440640196063,0.002997016906738281,0.0006230170556556644,False,20,4,2,10,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.9054054054054054,0.9459459459459459,0.8493150684931506,0.8918918918918919,0.9049981488337652,0.03376953440624642,94
154,0.08965415954589843,0.001638159073106141,0.004190206527709961,0.00039745271017071896,False,20,4,2,50,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.918918918918919,0.9076268048870789,0.04564031487131131,69
155,0.17890577316284179,0.006400131661240868,0.0072955131530761715,0.000529802361489958,False,20,4,2,100,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.918918918918919,0.9459459459459459,0.821917808219178,0.9054054054054054,0.9076268048870789,0.04564031487131131,69
156,0.020200014114379883,0.00038842828272985213,0.002600431442260742,0.000489109401513376,False,20,4,5,10,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.9054054054054054,0.9459459459459459,0.8493150684931506,0.8918918918918919,0.9049981488337652,0.03376953440624642,94
157,0.08901185989379883,0.00148067424457949,0.004539108276367188,0.0007872146886732674,False,20,4,5,50,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.918918918918919,0.9076268048870789,0.04564031487131131,69
158,0.18160514831542968,0.0013365157216842262,0.007130289077758789,0.0004353681918675955,False,20,4,5,100,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.918918918918919,0.9459459459459459,0.821917808219178,0.9054054054054054,0.9076268048870789,0.04564031487131131,69
159,0.019191932678222657,0.0009149954586954311,0.0021934986114501955,0.00039998121230389315,False,20,4,10,10,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.918918918918919,0.9324324324324325,0.8356164383561644,0.8918918918918919,0.902258422806368,0.036461302497870135,126
160,0.09351954460144044,0.004083436365308423,0.00359039306640625,0.0018497199746240357,False,20,4,10,50,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9324324324324325,0.821917808219178,0.9324324324324325,0.9076268048870789,0.04483293792024426,69
161,0.19741568565368653,0.0015550592216716824,0.007588481903076172,0.0004692416256416752,False,20,4,10,100,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9324324324324325,0.821917808219178,0.918918918918919,0.9049241021843762,0.04364775202618267,107
